request_id,npu_id,generation,input_order_1based,role,qos_category,total_tokens,total_length_k,nql_tokens,hit_prefix_tokens,per_layer_read_gib,per_layer_read_mib,per_layer_compute_ms,bandwidth_demand_gib_s,n_layers,ideal_compute_8layers_ms,total_read_8layers_gib,placement,ssu_count,constructed_profile,compute_method,compute_extrapolated,compute_source,compute_scale,padding_gib_per_layer,construction_anchors_json
43,0,43,44,S,SL,20493,20.0126953125,1037,19456,0.0255126953125,26.125,5.310850785456951,4.8038810245550625,8,42.48680628365561,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.726999819278717},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.02220672369003296},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.739695131778717},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.009511411190032959}]"
44,0,44,45,S,SL,20534,20.052734375,1078,19456,0.0255126953125,26.125,5.522151180574057,4.620064623049277,8,44.17720944459246,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.654592752456665},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.09211134910583496},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.707327127456665},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.03937697410583496}]"
45,0,45,46,S,SL,20544,20.0625,1088,19456,0.0255126953125,26.125,5.573769462243643,4.577278533911631,8,44.59015569794914,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.636962890625},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.109130859375},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.699462890625},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.046630859375}]"
46,0,46,47,S,SL,20495,20.0146484375,1039,19456,0.0255126953125,26.125,5.321145641814266,4.794586923541026,8,42.56916513451413,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.7234631180763245},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.025621354579925537},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7381115555763245},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.010972917079925537}]"
47,0,47,48,L,LL,204799,199.9990234375,1663,203136,0.2663726806640625,272.765625,57.46920637318537,4.635050620576338,8,459.753650985483,2.1309814453125,ring_hash,1,True,bilinear_interpolation_length_nql,False,data,1.0,0.0,"[{""compute_us"":34100.781654707,""nql"":1024,""seq_len_k"":192,""weight"":4.589557647705078e-05},{""compute_us"":68056.18615283375,""nql"":2048,""seq_len_k"":192,""weight"":7.617473602294922e-05},{""compute_us"":35442.950937563524,""nql"":1024,""seq_len_k"":200,""weight"":0.37593066692352295},{""compute_us"":70740.53784115809,""nql"":2048,""seq_len_k"":200,""weight"":0.623947262763977}]"
48,0,48,49,S,SL,20505,20.0244140625,1049,19456,0.0255126953125,26.125,5.372639123585243,4.74863372090307,8,42.98111298868194,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.7057867646217346},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.04268735647201538},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7302008271217346},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.01827329397201538}]"
49,0,49,50,S,SL,20517,20.0361328125,1061,19456,0.0255126953125,26.125,5.4344735416760965,4.694602911735107,8,43.47578833340877,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6845908761024475},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.06315082311630249},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7207236886024475},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.02701801061630249}]"
50,0,50,51,S,SL,20537,20.0556640625,1081,19456,0.0255126953125,26.125,5.537633305077663,4.607147838609403,8,44.301066440621305,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6493025422096252},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.09721845388412476},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7049666047096252},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.041554391384124756}]"
51,0,51,52,L,LL,204789,199.9892578125,1653,203136,0.2663726806640625,272.765625,57.12186018200499,4.663235402616974,8,456.9748814560399,2.1309814453125,ring_hash,1,True,bilinear_interpolation_length_nql,False,data,1.0,0.0,"[{""compute_us"":34100.781654707,""nql"":1024,""seq_len_k"":192,""weight"":0.0005179643630981445},{""compute_us"":68056.18615283375,""nql"":2048,""seq_len_k"":192,""weight"":0.0008248090744018555},{""compute_us"":35442.950937563524,""nql"":1024,""seq_len_k"":200,""weight"":0.38522422313690186},{""compute_us"":70740.53784115809,""nql"":2048,""seq_len_k"":200,""weight"":0.6134330034255981}]"
52,0,52,53,S,SL,20557,20.0751953125,1101,19456,0.0255126953125,26.125,5.6409210683752375,4.522788921038467,8,45.1273685470019,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6140618920326233},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.1312384009361267},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.6892572045326233},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.05604308843612671}]"
53,0,53,54,S,SL,20559,20.0771484375,1103,19456,0.0255126953125,26.125,5.651256884699277,4.5145170062212845,8,45.21005507759421,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6105404496192932},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.1346377730369568},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.6876888871192932},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.05748933553695679}]"
54,0,54,55,L,LL,204792,199.9921875,1656,203136,0.2663726806640625,272.765625,57.22606067934628,4.6547443158218345,8,457.80848543477026,2.1309814453125,ring_hash,1,True,bilinear_interpolation_length_nql,False,data,1.0,0.0,"[{""compute_us"":34100.781654707,""nql"":1024,""seq_len_k"":192,""weight"":0.00037384033203125},{""compute_us"":68056.18615283375,""nql"":2048,""seq_len_k"":192,""weight"":0.00060272216796875},{""compute_us"":35442.950937563524,""nql"":1024,""seq_len_k"":200,""weight"":0.38243865966796875},{""compute_us"":70740.53784115809,""nql"":2048,""seq_len_k"":200,""weight"":0.6165847778320312}]"
55,0,55,56,S,SL,20535,20.0537109375,1079,19456,0.0255126953125,26.125,5.527311568742185,4.615751255416521,8,44.21849254993748,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6528292298316956},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.09381383657455444},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7065401673316956},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.04010289907455444}]"
56,0,56,57,S,SL,20549,20.0673828125,1093,19456,0.0255126953125,26.125,5.599590603068687,4.556171534847304,8,44.79672482454949,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6281524300575256},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.11763614416122437},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.6955352425575256},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.050253331661224365}]"
57,0,57,58,S,SL,20497,20.0166015625,1041,19456,0.0255126953125,26.125,5.33144177817054,4.785327566918411,8,42.65153422536432,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.71992689371109},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.029035508632659912},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7365284562110901},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.012433946132659912}]"
58,0,58,59,S,SL,20558,20.076171875,1102,19456,0.0255126953125,26.125,5.646088816537387,4.518649306006903,8,45.168710532299094,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6123011112213135},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.13293814659118652},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.6884729862213135},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.05676627159118652}]"
59,0,59,60,S,SL,20512,20.03125,1056,19456,0.0255126953125,26.125,5.4087036008094564,4.7169704970858115,8,43.26962880647565,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.69342041015625},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.05462646484375},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.72467041015625},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.02337646484375}]"
60,0,60,61,S,SL,20484,20.00390625,1028,19456,0.0255126953125,26.125,5.264539771836164,4.8461397231693235,8,42.11631817468931,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.7429208755493164},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.006834983825683594},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7468271255493164},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.0029287338256835938}]"
61,0,61,62,S,SL,20506,20.025390625,1050,19456,0.0255126953125,26.125,5.377790231760909,4.744085249332252,8,43.022321854087274,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.7040197849273682},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.044393301010131836},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7294104099273682},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.019002676010131836}]"
62,0,62,63,S,SL,20539,20.0576171875,1083,19456,0.0255126953125,26.125,5.5479563214121,4.598575373428022,8,44.3836505712968,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6457763314247131},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.10062259435653687},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7033935189247131},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.043005406856536865}]"
63,0,63,64,S,SL,20510,20.029296875,1054,19456,0.0255126953125,26.125,5.398397864460981,4.725975363997628,8,43.18718291568785,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6969530582427979},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.05121588706970215},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7262499332427979},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.02191901206970215}]"
64,0,64,65,S,SL,20528,20.046875,1072,19456,0.0255126953125,26.125,5.491195571559827,4.646109390937768,8,43.92956457247862,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6651763916015625},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.0818939208984375},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7120513916015625},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.0350189208984375}]"
65,0,65,66,S,SL,20527,20.0458984375,1071,19456,0.0255126953125,26.125,5.486037423389878,4.650477811858499,8,43.88829938711903,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6669407486915588},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.08019059896469116},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7128391861915588},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.03429216146469116}]"
66,0,66,67,L,LL,204794,199.994140625,1658,203136,0.2663726806640625,272.765625,57.2955292775799,4.649100619588757,8,458.3642342206392,2.1309814453125,ring_hash,1,True,bilinear_interpolation_length_nql,False,data,1.0,0.0,"[{""compute_us"":34100.781654707,""nql"":1024,""seq_len_k"":192,""weight"":0.0002789497375488281},{""compute_us"":68056.18615283375,""nql"":2048,""seq_len_k"":192,""weight"":0.0004534721374511719},{""compute_us"":35442.950937563524,""nql"":1024,""seq_len_k"":200,""weight"":0.38058042526245117},{""compute_us"":70740.53784115809,""nql"":2048,""seq_len_k"":200,""weight"":0.6186871528625488}]"
67,0,67,68,S,SL,20515,20.0341796875,1059,19456,0.0255126953125,26.125,5.42416460533022,4.703525274183083,8,43.39331684264176,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6881223320960999},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.059741437435150146},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7223020195960999},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.025561749935150146}]"
68,0,68,69,S,SL,20547,20.0654296875,1091,19456,0.0255126953125,26.125,5.589261186739449,4.56459171616975,8,44.714089493915594,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6316762566566467},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.11423438787460327},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.6971059441566467},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.04880470037460327}]"
69,0,69,70,S,SL,20492,20.01171875,1036,19456,0.0255126953125,26.125,5.305703837277903,4.808541165311126,8,42.445630698223226,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.7287683486938477},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.020499229431152344},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7404870986938477},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.008780479431152344}]"
70,0,70,71,S,SL,20541,20.0595703125,1085,19456,0.0255126953125,26.125,5.558280617745497,4.5900336933417085,8,44.46624494196398,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6422505974769592},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.10402625799179077},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7018209099769592},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.04445594549179077}]"
71,0,71,72,S,SL,20507,20.0263671875,1051,19456,0.0255126953125,26.125,5.382941659936319,4.739545201164566,8,43.06353327949055,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.7022529244422913},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.04609912633895874},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7286201119422913},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.01973193883895874}]"
1000000,1,0,1,S,SL,20558,20.076171875,1102,19456,0.0255126953125,26.125,5.646088816537387,4.518649306006903,8,45.168710532299094,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6123011112213135},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.13293814659118652},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.6884729862213135},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.05676627159118652}]"
1000001,1,1,2,S,SL,20538,20.056640625,1082,19456,0.0255126953125,26.125,5.542794653245012,4.602857747501736,8,44.34235722596009,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6475393772125244},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.09892058372497559},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7041800022125244},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.042279958724975586}]"
