order,policy,window,dimension,value,seed_count,seeds,complete_seed_set,seed_interpretation,mean_active_U_percent,min_active_U_percent,max_active_U_percent,mean_compute_ms,min_compute_ms,max_compute_ms,mean_active_ms,min_active_ms,max_active_ms,mean_cohort_count,min_cohort_count,max_cohort_count,mean_admission_latency_mean_ms,min_admission_latency_mean_ms,max_admission_latency_mean_ms,mean_admission_latency_p50_ms,min_admission_latency_p50_ms,max_admission_latency_p50_ms,mean_admission_latency_p95_ms,min_admission_latency_p95_ms,max_admission_latency_p95_ms,mean_admission_latency_minimum_ms,min_admission_latency_minimum_ms,max_admission_latency_minimum_ms,mean_admission_latency_maximum_ms,min_admission_latency_maximum_ms,max_admission_latency_maximum_ms,mean_admission_normalized_mean,min_admission_normalized_mean,max_admission_normalized_mean,mean_admission_normalized_p50,min_admission_normalized_p50,max_admission_normalized_p50,mean_admission_normalized_p95,min_admission_normalized_p95,max_admission_normalized_p95,mean_admission_normalized_minimum,min_admission_normalized_minimum,max_admission_normalized_minimum,mean_admission_normalized_maximum,min_admission_normalized_maximum,max_admission_normalized_maximum,mean_admission_slo1_count,min_admission_slo1_count,max_admission_slo1_count,mean_admission_slo1_passed,min_admission_slo1_passed,max_admission_slo1_passed,mean_admission_slo1_percent,min_admission_slo1_percent,max_admission_slo1_percent,mean_admission_slo1p5_count,min_admission_slo1p5_count,max_admission_slo1p5_count,mean_admission_slo1p5_passed,min_admission_slo1p5_passed,max_admission_slo1p5_passed,mean_admission_slo1p5_percent,min_admission_slo1p5_percent,max_admission_slo1p5_percent,mean_arrival_latency_mean_ms,min_arrival_latency_mean_ms,max_arrival_latency_mean_ms,mean_arrival_latency_p50_ms,min_arrival_latency_p50_ms,max_arrival_latency_p50_ms,mean_arrival_latency_p95_ms,min_arrival_latency_p95_ms,max_arrival_latency_p95_ms,mean_arrival_latency_minimum_ms,min_arrival_latency_minimum_ms,max_arrival_latency_minimum_ms,mean_arrival_latency_maximum_ms,min_arrival_latency_maximum_ms,max_arrival_latency_maximum_ms,mean_arrival_normalized_mean,min_arrival_normalized_mean,max_arrival_normalized_mean,mean_arrival_normalized_p50,min_arrival_normalized_p50,max_arrival_normalized_p50,mean_arrival_normalized_p95,min_arrival_normalized_p95,max_arrival_normalized_p95,mean_arrival_normalized_minimum,min_arrival_normalized_minimum,max_arrival_normalized_minimum,mean_arrival_normalized_maximum,min_arrival_normalized_maximum,max_arrival_normalized_maximum,mean_arrival_slo1_count,min_arrival_slo1_count,max_arrival_slo1_count,mean_arrival_slo1_passed,min_arrival_slo1_passed,max_arrival_slo1_passed,mean_arrival_slo1_percent,min_arrival_slo1_percent,max_arrival_slo1_percent,mean_arrival_slo1p5_count,min_arrival_slo1p5_count,max_arrival_slo1p5_count,mean_arrival_slo1p5_passed,min_arrival_slo1p5_passed,max_arrival_slo1p5_passed,mean_arrival_slo1p5_percent,min_arrival_slo1p5_percent,max_arrival_slo1p5_percent
random,od_baseline,full_population,profile,128:2048,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,99.33193849654465,99.24019797712039,99.47681529439144,23849.65564637435,23849.655646374347,23849.655646374362,24010.083723075204,23975.089648571615,24032.25319227279,64.0,64,64,375.15755817305006,374.6107757589315,375.50395612926235,372.6508694746005,372.65086947459986,372.65086947460077,401.84597452831014,372.65086947460077,417.59957106151256,372.65086947459713,372.65086947459713,372.65086947459713,416.99525634797095,415.505683732411,418.98840233592665,1.0067266412177858,1.0052593632401723,1.0076561921314886,1.000000000000005,1.0000000000000036,1.000000000000006,1.0783443900047087,1.000000000000006,1.1206188023934773,0.9999999999999963,0.9999999999999963,0.9999999999999963,1.1189971378193582,1.1149999041146306,1.124345699036365,64.0,64,64,60.333333333333336,60,61,94.27083333333333,93.75,95.3125,64.0,64,64,64.0,64,64,100.0,100.0,100.0,4422.715032120005,4294.464708466667,4558.576847894427,4346.109547427667,4010.53534164138,4847.952535003576,8219.320723435707,8146.050614989759,8356.744817772209,415.2706983808485,412.9250410322157,417.59957106151256,8380.634928514395,8376.030401268305,8389.04261511107,11.86825362397679,11.524096843035531,12.232835668199508,11.662684575391596,10.76217894592825,13.009368639978534,22.056357295031006,21.85973865155581,22.425131677686426,1.1143693263518741,1.1080748090415027,1.1206188023934773,22.48924023800153,22.476884095501223,22.51180207076614,64.0,64,64,0.0,0,0,0.0,0.0,0.0,64.0,64,64,3.6666666666666665,3,4,5.729166666666667,4.6875,6.25
random,od_baseline,full_population,profile,128:4096,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,99.60224411865279,99.51643757773539,99.64811738466031,47624.870503605336,47624.87050360533,47624.870503605336,47815.0754871828,47793.045923551625,47856.28551705748,64.0,64,64,747.1105544872313,746.7663425554941,747.7544612040231,744.1386016188335,744.1386016188335,744.1386016188335,786.7164355218274,785.2352219069186,789.4354850660983,744.1386016188326,744.1386016188326,744.1386016188326,789.0214965895358,786.9514542067233,792.360213459653,1.0039938162889728,1.0035312520153434,1.0048591211063695,1.000000000000001,1.000000000000001,1.000000000000001,1.057217612163069,1.0552271044650585,1.0608715679427525,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.060315235458909,1.0575334386561235,1.0648019222976968,64.0,64,64,59.666666666666664,59,60,93.22916666666667,92.1875,93.75,64.0,64,64,64.0,64,64,100.0,100.0,100.0,4441.963000911551,4182.333402177521,4884.556982973042,4474.99042364743,3921.9592918569397,5386.031656172357,8315.755584461525,8240.394573186817,8362.866925413817,786.6815007968926,785.2352219069186,789.3306808912936,8387.571159219151,8385.605954344479,8390.729474241933,5.9692683476549995,5.620368830590274,6.56404193028954,6.0136517765807795,5.270468812295092,7.237941486243746,11.175009018979871,11.073736203524842,11.23831891964865,1.057170665633405,1.0552271044650585,1.060730728353761,11.2715173503598,11.26887643794053,11.275761606760302,64.0,64,64,0.0,0,0,0.0,0.0,0.0,64.0,64,64,6.0,5,8,9.375,7.8125,12.5
random,od_baseline,full_population,profile,160:2048,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,99.44624609846852,99.23305458597396,99.64245660972226,29347.21162971298,29347.211629712976,29347.211629712983,29510.71169347437,29452.517158082122,29574.028283375086,64.0,64,64,461.10487021053706,460.19558059503316,462.0941919277357,458.5501817142649,458.5501817142649,458.5501817142649,477.1585371911545,458.5501817142667,514.37524814493,458.5501817142649,458.5501817142649,458.5501817142649,513.0800312666747,511.467304419344,516.0621072757893,1.0055712299289046,1.0035882635017523,1.0077287292749961,0.9999999999999978,0.9999999999999978,0.9999999999999978,1.0405808485503643,1.0000000000000018,1.1217425456510888,0.9999999999999978,0.9999999999999978,0.9999999999999978,1.1189179542979393,1.1154009415223654,1.1254212251023827,64.0,64,64,61.0,60,62,95.3125,93.75,96.875,64.0,64,64,64.0,64,64,100.0,100.0,100.0,4379.107953183932,4181.104318393539,4611.45582593085,4023.856581200948,3365.5278213288507,4598.230224238934,8226.15381695288,7989.624396393312,8344.441656151119,512.0072445723388,510.707898193758,514.37524814493,8377.929799526772,8361.117123778065,8387.309698143314,9.549899068435357,9.1180954345339,10.056600149390766,8.775171707833524,7.339497301575589,10.02775793708922,17.939484368318933,17.423664224762746,18.19744487932784,1.1165784356648303,1.1137448387535323,1.1217425456510888,18.270475366962714,18.233810512342323,18.290930922299047,64.0,64,64,0.0,0,0,0.0,0.0,0.0,64.0,64,64,3.0,2,4,4.6875,3.125,6.25
random,od_baseline,full_population,profile,160:4096,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,99.73305118472115,99.66081282852461,99.80272069607656,58619.991963565386,58619.99196356538,58619.991963565386,58776.9160449586,58735.86567051357,58819.50016244234,64.0,64,64,918.3893132024781,917.7479011017746,919.0546900381615,915.9373744307086,915.9373744307086,915.9373744307086,931.8475945316219,915.9373744307105,963.6680347334448,915.9373744307086,915.9373744307086,915.9373744307086,969.0880837650202,967.3228961836401,971.8589527021948,1.0026769720727813,1.001976692644723,1.003403415664077,0.9999999999999979,0.999999999999998,0.999999999999998,1.017370423508267,1.0000000000000002,1.0521112705248006,0.9999999999999979,0.999999999999998,0.999999999999998,1.0580287591903814,1.0561015667527136,1.0610539321056112,64.0,64,64,60.666666666666664,60,61,94.79166666666667,93.75,95.3125,64.0,64,64,64.0,64,64,100.0,100.0,100.0,4475.777531765769,4319.563246991896,4572.5095731124275,4152.843923530821,3894.9152205563623,4389.833063862991,8115.463182097072,7989.431372711674,8352.77727389033,967.0530094404761,963.6680347334448,970.029523893601,8370.571154678133,8361.066869774155,8376.332425291743,4.886554099342909,4.7160028268053455,4.992163984960668,4.533982387291456,4.252381581194019,4.79272184584829,8.860281727384624,8.722683008406996,9.119375960700255,1.0558069104250014,1.0521112705248006,1.059056602528651,9.138802922940839,9.128426356628228,9.145092949720443,64.0,64,64,0.0,0,0,0.0,0.0,0.0,64.0,64,64,6.666666666666667,4,9,10.416666666666666,6.25,14.0625
random,od_baseline,full_population,profile,32:2048,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,99.67238626997455,99.33341735150275,99.85022995984997,7356.980542527999,7356.980542527994,7356.980542528002,7381.2050348294315,7368.015622484056,7406.349986424486,64.0,64,64,115.33132866920987,115.12524410131337,115.72421853788259,114.95282097699965,114.95282097699965,114.95282097699965,118.76832241743203,114.9528209770001,126.39932529828906,114.95282097699965,114.95282097699965,114.95282097699965,127.28741397830208,125.98790093305468,128.65256697309374,1.003292722083659,1.0014999468725336,1.0067105578995486,0.9999999999999969,0.9999999999999969,0.9999999999999969,1.0331918904469115,1.0000000000000009,1.0995756713406737,0.9999999999999969,0.9999999999999969,0.9999999999999969,1.1073013510801097,1.095996599842144,1.119177118748872,64.0,64,64,62.0,60,63,96.875,93.75,98.4375,64.0,64,64,64.0,64,64,100.0,100.0,100.0,4273.633132104413,3772.954102502965,4528.303639989811,4458.957559704388,3724.876448673359,4854.012476436675,8086.350117594004,7982.941434160927,8155.998907977038,126.53633342003384,125.98790093305468,127.2217740287578,8377.35355925985,8375.85416225464,8380.134152586672,37.177279302780136,32.82176174917765,39.392714345790985,38.78945746443704,32.40352361094853,42.22612751198055,70.34494716064374,69.44537216496992,70.95083738405086,1.100767535277377,1.095996599842144,1.1067303346493131,72.8764504260057,72.86340684001568,72.9006394220059,64.0,64,64,0.0,0,0,0.0,0.0,0.0,64.0,64,64,2.0,1,4,3.125,1.5625,6.25
random,od_baseline,full_population,profile,32:4096,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,99.76932267584068,99.61311010795599,100.00000000000001,14639.535101890979,14639.535101890959,14639.535101890997,14673.424092931018,14639.535101890959,14696.393964635137,64.0,64,64,229.27225145204716,228.74273596704623,229.63115569742402,228.74273596704734,228.74273596704734,228.74273596704734,235.9316759247289,228.74273596704734,239.73165808618685,228.74273596704097,228.74273596704097,228.74273596704097,237.10663601587473,228.74273596704734,241.46907122095246,1.0023148953026302,0.9999999999999999,1.0038839254353666,1.0000000000000047,1.0000000000000047,1.0000000000000047,1.0314280579328134,1.0000000000000047,1.0480405293426398,0.9999999999999769,0.9999999999999769,0.9999999999999769,1.036564658604212,1.0000000000000047,1.0556360192165386,64.0,64,64,61.0,59,64,95.3125,92.1875,100.0,64.0,64,64,64.0,64,64,100.0,100.0,100.0,4449.074721233737,4411.549946696022,4492.708530425025,4323.258552303798,3765.983986256858,4665.8897882960655,8303.80080874633,8158.330447457259,8378.514432127684,393.9027882218461,239.32063372095246,702.8572888740239,8383.03230525593,8379.55508154174,8384.938763792712,19.45012462330035,19.286076683683497,19.640879573427263,18.90009111776396,16.463840787492387,20.397980152551185,36.30192134251036,35.66596514187268,36.62854864748462,1.7220340858325376,1.0462436444557963,3.0726977444882917,36.64829953972234,36.63309807900932,36.656634049357024,64.0,64,64,0.0,0,0,0.0,0.0,0.0,64.0,64,64,3.0,0,5,4.6875,0.0,7.8125
random,od_baseline,full_population,profile,64:2048,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,99.45881431744634,99.28450774269227,99.63301278653795,12854.53717359427,12854.53717359427,12854.537173594272,12924.509071266797,12901.885443467318,12947.1731953472,64.0,64,64,201.9454542385437,201.59196005417684,202.2995811773,200.8521433374117,200.8521433374117,200.8521433374117,208.3154792830488,200.8521433374117,223.24215117432303,200.85214333740805,200.85214333740805,200.85214333740805,224.80319196208345,224.67314411865897,225.00454131104178,1.0054433618828655,1.003683389703863,1.0072064844110697,1.0000000000000133,1.0000000000000133,1.0000000000000133,1.0371583584901167,1.0000000000000133,1.111475075470324,0.9999999999999952,0.9999999999999952,0.9999999999999952,1.1192471647386872,1.118599684252477,1.1202496402194695,64.0,64,64,61.0,60,62,95.3125,93.75,96.875,64.0,64,64,64.0,64,64,100.0,100.0,100.0,4696.088953525882,4574.338037623372,4808.8099451332555,5006.975686086419,4884.034689229581,5068.555284856636,8165.161630448015,8004.943085150456,8356.018880882564,223.62966392660167,223.24215117432303,224.37941242920584,8370.460622280674,8360.403775389404,8389.139126951886,23.38082569344047,22.774653840457148,23.942039478538177,24.92866445380801,24.31656744147834,25.23525614731446,40.65259894554105,39.85490496709836,41.60283650468889,1.1134044188462007,1.111475075470324,1.117137256794286,41.67473885613081,41.624667959578936,41.76773514863158,64.0,64,64,0.0,0,0,0.0,0.0,0.0,64.0,64,64,3.0,2,4,4.6875,3.125,6.25
random,od_baseline,full_population,profile,64:4096,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,99.79361698777296,99.73036804004165,99.9143181331554,25634.647019872544,25634.64701987254,25634.64701987255,25687.680782942207,25656.63009951122,25703.953092382304,64.0,64,64,401.370012233472,400.88484530486284,401.6242670684735,400.5413596855069,400.5413596855069,400.5413596855069,400.54135968551054,400.54135968551054,400.54135968551054,400.5413596855069,400.5413596855069,400.5413596855069,423.8657807060179,422.52443932418197,424.68956149215074,1.0020688314150943,1.0008575534362356,1.0027036093945796,0.999999999999992,0.999999999999992,0.999999999999992,1.000000000000001,1.000000000000001,1.000000000000001,0.999999999999992,0.999999999999992,0.999999999999992,1.0582322410819727,1.0548834199193116,1.0602889095538122,64.0,64,64,61.666666666666664,61,63,96.35416666666667,95.3125,98.4375,64.0,64,64,64.0,64,64,100.0,100.0,100.0,4568.110331268336,4422.455860457847,4650.766319693193,4707.866553322277,4623.726411257039,4818.69424451428,7991.870689969331,7663.208655123098,8156.207386959224,422.6013690523721,422.0754494560179,423.20421837691634,8375.538017674558,8356.853918114017,8386.277341063225,11.40484052596976,11.041196504476321,11.611201208646214,11.75375885531201,11.543692803378443,12.030453604835557,19.952672793252226,19.132128230502737,20.362959254353083,1.055075484300005,1.0537624623519917,1.0565805706287117,20.91054472939003,20.86389761265978,20.937356750493414,64.0,64,64,0.0,0,0,0.0,0.0,0.0,64.0,64,64,2.3333333333333335,1,3,3.6458333333333335,1.5625,4.6875
random,od_baseline,full_population,profile,80:2048,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,99.08735265188376,98.69638447032746,99.48286550913177,15603.319062452341,15603.319062452334,15603.319062452352,15747.199301669463,15684.428652711124,15809.413025806844,64.0,64,64,246.04998908858536,245.0691976986113,247.02207852823193,243.80186035081715,243.80186035081715,243.80186035081715,263.12614858324207,243.80186035082352,273.26240956956855,243.80186035081715,243.80186035081715,243.80186035081715,273.36877913337065,271.7601817863654,274.49618266527165,1.0092211303659944,1.0051982267320239,1.0132083412849258,0.9999999999999943,0.9999999999999943,0.9999999999999943,1.0792622673371601,1.0000000000000204,1.1208380821063373,0.9999999999999943,0.9999999999999943,0.9999999999999943,1.1212743772340652,1.1146764072895763,1.1258986386333785,64.0,64,64,59.0,57,61,92.1875,89.0625,95.3125,64.0,64,64,64.0,64,64,100.0,100.0,100.0,4427.971598060677,4313.627498186412,4542.4223418704205,4435.6337420290265,4119.40495015248,4867.48494083563,8220.68168026351,8137.146348632342,8363.911870994869,271.1727184074592,269.7669024650763,272.1000713127326,8385.391983161222,8380.948208983165,8389.852475340582,18.162173133909025,17.69316891995541,18.631614768378324,18.193600884121125,16.89652796014298,19.96492124314214,33.718699555591435,33.37606340215534,34.30618560071536,1.112266813785815,1.106500590589815,1.116070529245324,34.39429039259613,34.37606340215536,34.41258595511949,64.0,64,64,0.0,0,0,0.0,0.0,0.0,64.0,64,64,5.0,3,7,7.8125,4.6875,10.9375
random,od_baseline,full_population,profile,80:4096,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,99.75972022245894,99.72877418647188,99.814171355053,31132.21291417712,31132.212914177115,31132.212914177122,31207.202175261104,31190.173190373407,31216.881154045288,64.0,64,64,487.61253398845474,487.3464560995845,487.7637680319576,486.440826784019,486.440826784019,486.440826784019,486.440826784019,486.440826784019,486.440826784019,486.44082678401537,486.44082678401537,486.44082678401537,515.6733842628569,515.0999081072579,516.6147243914376,1.002408735327965,1.0018617461070367,1.0027196344860447,1.0000000000000069,1.0000000000000069,1.0000000000000069,1.0000000000000069,1.0000000000000069,1.0000000000000069,0.9999999999999994,0.9999999999999994,0.9999999999999994,1.0600947861882914,1.0589158634416331,1.0620299447456112,64.0,64,64,61.333333333333336,61,62,95.83333333333333,95.3125,96.875,64.0,64,64,64.0,64,64,100.0,100.0,100.0,4583.4953542752655,4467.616284612301,4708.66379817125,4677.807474456924,4601.4756601384815,4738.6232540924875,8034.736728436211,7971.144576959725,8150.262647698725,513.4956735939114,512.2214375506172,514.2272053728828,8375.230232095133,8362.678097899172,8386.134671385502,9.422513699308345,9.184295475667309,9.67982854009485,9.61639569890361,9.459476686116194,9.74141764666575,16.517397977377644,16.38666850736809,16.754890212612683,1.0556179607471732,1.052998451912525,1.0571218061044958,17.21736698678422,17.191562955739077,17.23978377149874,64.0,64,64,0.0,0,0,0.0,0.0,0.0,64.0,64,64,3.0,3,3,4.6875,4.6875,4.6875
random,od_baseline,long_2_6s,category,LL,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,100.0,100.0,100.0,79743.69781991078,77848.52788878298,80719.3557425902,79743.69781991078,77848.52788878298,80719.3557425902,127.66666666666667,126,131,621.4552004143242,603.6463622902133,644.9404701951948,553.7463216824544,458.5501817142649,744.1386016188335,915.9373744307089,915.9373744307086,915.937374430709,372.65086947459713,372.65086947459713,372.65086947459713,915.937374430709,915.937374430709,915.937374430709,0.9999999999999997,0.9999999999999996,0.9999999999999998,0.9999999999999979,0.999999999999998,0.999999999999998,1.000000000000006,1.000000000000006,1.000000000000006,0.9999999999999963,0.9999999999999963,0.9999999999999963,1.000000000000006,1.000000000000006,1.000000000000006,127.66666666666667,126,131,127.66666666666667,126,131,100.0,100.0,100.0,127.66666666666667,126,131,127.66666666666667,126,131,100.0,100.0,100.0,4538.054649965122,4518.995098997702,4566.811304030743,4422.153537267182,4362.559634908987,4464.671904217246,6404.519182940644,6302.516443666112,6485.63481987976,2412.1721670962243,2377.653288733757,2479.120132659049,6875.480916351029,6827.198247463339,6899.775460890089,8.151262858938766,7.9906430915602815,8.303382803559595,7.312200658957724,7.270215311752798,7.38286543685303,14.867421324171511,14.824934041124635,14.950347473156986,3.231082117003009,3.2171968923869656,3.256868871325007,17.071965188117954,17.02236146357643,17.097352586882707,127.66666666666667,126,131,0.0,0,0,0.0,0.0,0.0,127.66666666666667,126,131,0.0,0,0,0.0,0.0,0.0
random,od_baseline,long_2_6s,category,SL,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,100.0,100.0,100.00000000000001,48256.302180089224,47280.6442574098,50151.47211121702,48256.302180089224,47280.6442574098,50151.47211121702,172.66666666666666,168,180,278.85192150313,277.7946689970218,279.61551611392684,228.74273596704734,228.74273596704734,228.74273596704734,486.440826784019,486.440826784019,486.440826784019,114.95282097699965,114.95282097699965,114.95282097699965,486.440826784019,486.440826784019,486.440826784019,1.0000000000000004,1.0000000000000002,1.0000000000000007,0.9999999999999983,0.9999999999999969,0.9999999999999994,1.0000000000000133,1.0000000000000133,1.0000000000000133,0.999999999999992,0.999999999999992,0.999999999999992,1.0000000000000133,1.0000000000000133,1.0000000000000133,172.66666666666666,168,180,172.66666666666666,168,180,100.0,100.0,100.0,172.66666666666666,168,180,172.66666666666666,168,180,100.0,100.0,100.0,4375.508819661504,4332.506284785151,4419.792365499716,4485.415595902597,4437.738692758132,4538.729219240019,6050.835746278247,6013.344701361165,6113.323769465616,2227.4842189568576,2146.7574229714155,2277.1329184356086,6269.137956112533,6198.88868220272,6398.102329140678,19.401464442876367,19.164771614849574,19.54184122439937,16.754213462733926,16.19886181110477,17.60417345758656,44.22697968468126,44.04319304717317,44.58871241822101,5.597715527724573,5.2737716316346654,5.876338859368336,52.601462309354524,51.46012224482951,53.17837485528103,172.66666666666666,168,180,0.0,0,0,0.0,0.0,0.0,172.66666666666666,168,180,0.0,0,0,0.0,0.0,0.0
random,od_baseline,long_2_6s,length,128,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,100.0,100.0,100.0,35224.074842607,33051.290262329414,36860.154133765805,35224.074842607,33051.290262329414,36860.154133765805,65.66666666666667,63,68,549.9623434715468,541.50892954016,555.4464202122381,372.65086947460077,372.65086947460077,372.65086947460077,744.1386016188335,744.1386016188335,744.1386016188335,372.65086947459713,372.65086947459713,372.65086947459713,744.1386016188335,744.1386016188335,744.1386016188335,1.000000000000001,1.0000000000000009,1.0000000000000016,1.000000000000001,1.000000000000001,1.000000000000001,1.000000000000006,1.000000000000006,1.000000000000006,0.9999999999999963,0.9999999999999963,0.9999999999999963,1.000000000000006,1.000000000000006,1.000000000000006,65.66666666666667,63,68,65.66666666666667,63,68,100.0,100.0,100.0,65.66666666666667,63,68,65.66666666666667,63,68,100.0,100.0,100.0,4595.514528576379,4508.213489572884,4712.733401518831,4664.324677911988,4307.342206083806,5024.9443672235775,6348.255552243386,6302.516443666112,6371.343307215616,2412.1721670962243,2377.653288733757,2479.120132659049,6662.789758362572,6622.776633289027,6741.79633993056,9.1989415230948,9.166143902503123,9.260501607930252,8.287702068954797,8.210366062029754,8.366152522648747,15.242845861303772,14.932452377939528,15.862732002656893,3.8055938698692544,3.733288660768748,3.842265258638524,17.071965188117954,17.02236146357643,17.097352586882707,65.66666666666667,63,68,0.0,0,0,0.0,0.0,0.0,65.66666666666667,63,68,0.0,0,0,0.0,0.0,0.0
random,od_baseline,long_2_6s,length,160,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,100.0,99.99999999999999,100.0,44519.62297730378,42087.74775705719,47611.91956602975,44519.62297730378,42087.74775705719,47611.91956602975,62.0,60,63,696.6819264936198,671.997538315272,734.4345201781517,611.0125792864129,458.5501817142649,915.9373744307086,915.9373744307089,915.9373744307088,915.937374430709,458.5501817142649,458.5501817142649,458.5501817142649,915.937374430709,915.937374430709,915.937374430709,0.9999999999999979,0.9999999999999979,0.999999999999998,0.9999999999999979,0.9999999999999978,0.999999999999998,0.9999999999999986,0.9999999999999982,0.9999999999999986,0.9999999999999978,0.9999999999999978,0.9999999999999978,0.9999999999999987,0.9999999999999986,0.9999999999999988,62.0,60,63,62.0,60,63,100.0,100.0,100.0,62.0,60,63,62.0,60,63,100.0,100.0,100.0,4480.033393484837,4420.8892065426535,4550.516009890362,4353.417482751292,4295.415183336254,4389.833063862991,6420.596517205241,6295.015497784227,6487.252009420925,2528.031785644946,2472.899612461761,2604.8562272704594,6875.480916351029,6827.198247463339,6899.775460890089,7.048067144452737,6.72078457519031,7.349906922739023,6.411979904985195,5.680635034386728,6.778018842808232,12.879601184575499,12.82005386998913,12.996472134378427,3.231082117003009,3.2171968923869656,3.256868871325007,13.634053461322333,13.291097194608904,13.882979004001019,62.0,60,63,0.0,0,0,0.0,0.0,0.0,62.0,60,63,0.0,0,0,0.0,0.0,0.0
random,od_baseline,long_2_6s,length,32,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,100.0,100.0,100.0,9550.970813105998,8829.985654854065,10417.966866938345,9550.970813105998,8829.985654854065,10417.966866938345,57.666666666666664,53,62,169.52805346463583,165.96209321391757,171.8477784720235,114.95282097699994,114.95282097699965,114.9528209770001,228.74273596704734,228.74273596704734,228.74273596704734,114.95282097699965,114.95282097699965,114.95282097699965,228.74273596704734,228.74273596704734,228.74273596704734,1.0000000000000007,1.0000000000000004,1.0000000000000009,0.9999999999999996,0.9999999999999969,1.0000000000000009,1.0000000000000047,1.0000000000000047,1.0000000000000047,0.9999999999999969,0.9999999999999969,0.9999999999999969,1.0000000000000047,1.0000000000000047,1.0000000000000047,57.666666666666664,53,62,57.666666666666664,53,62,100.0,100.0,100.0,57.666666666666664,53,62,57.666666666666664,53,62,100.0,100.0,100.0,4228.265342469332,4123.52212454911,4288.8802541994755,4362.857749308255,4115.0348333544625,4536.084942050853,5978.736778879646,5809.881497308697,6112.778525786458,2227.4842189568576,2146.7574229714155,2277.1329184356086,6137.103276967394,6111.681681490357,6186.623944824903,27.981805529425202,27.729346189466305,28.28171450203207,23.96175626565717,23.50446112421465,24.285570140842704,48.60310210046091,47.81558724198161,49.2225767830435,10.454835950319167,10.369389065881665,10.610088856603314,52.601462309354524,51.46012224482951,53.17837485528103,57.666666666666664,53,62,0.0,0,0,0.0,0.0,0.0,57.666666666666664,53,62,0.0,0,0,0.0,0.0,0.0
random,od_baseline,long_2_6s,length,64,3,"[7, 19, 43]",True,queue_shuffle_and_simulator_submission_seed,100.0,100.0,100.0,17543.45479459672,17288.97520541017,17730.768448767198,17543.45479459672,17288.97520541017,17730.768448767198,58.333333333333336,57,60,299.04173501783026,294.04044429985623,304.1396690347025,267.4152154534434,200.8521433374117,400.5413596855069,400.54135968551054,400.54135968551054,400.54135968551054,200.85214333740805,200.85214333740805,200.85214333740805,400.54135968551054,400.54135968551054,400.54135968551054,1.000000000000001,1.0000000000000004,1.000000000000002,0.9999999999999991,0.9999999999999952,1.000000000000001,1.0000000000000133,1.0000000000000133,1.0000000000000133,0.999999999999992,0.999999999999992,0.999999999999992,1.0000000000000133,1.0000000000000133,1.0000000000000133,58.333333333333336,57,60,58.333333333333336,57,60,100.0,100.0,100.0,58.333333333333336,57,60,58.333333333333336,57,60,100.0,100.0,100.0,4500.913054326645,4440.641754934962,4577.231339318396,4542.2431325016005,4537.294030128691,4550.706148136092,6035.15377094716,5880.103823317905,6115.561055017875,2454.600543389412,2401.204641979246,2493.204361769027,6260.077890517862,6171.708485418703,6398.102329140678,16.925323443434536,16.593940622105954,17.25538227404376,14.886216676115026,14.687469354331773,15.28224866594609,29.291389177144783,28.713263711746507,30.004919122384965,6.34406454398578,5.994898114553216,6.87215784383444,30.266334672981632,30.001366517086282,30.419373838804052,58.333333333333336,57,60,0.0,0,0,0.0,0.0,0.0,58.333333333333336,57,60,0.0,0,0,0.0,0.0,0.0
